"nspnID","beta.b2a.bsl","lrnR_Appet.b2a.bsl","lrnR_Aver.b2a.bsl","PavBias.b2a.bsl","irNoiseXi.b2a.bsl","GoBias.b2a.bsl","iLik.b2a.bsl","beta.b2a.fu1","lrnR_Appet.b2a.fu1","lrnR_Aver.b2a.fu1","PavBias.b2a.fu1","irNoiseXi.b2a.fu1","GoBias.b2a.fu1","iLik.b2a.fu1","beta.b2a.fu2","lrnR_Appet.b2a.fu2","lrnR_Aver.b2a.fu2","PavBias.b2a.fu2","irNoiseXi.b2a.fu2","GoBias.b2a.fu2","iLik.b2a.fu2"
36475,12.942378,0.114224,0.200656,0.048008,0.077561,1.691896,-60.287782,NA,NA,NA,NA,NA,NA,NA,4.713322,0.173343,0.12151,0.480869,0.1998,1.33353,-83.88105
36962,7.552534,0.066657,0.315768,0.07794,0.035395,0.073731,-45.088705,NA,NA,NA,NA,NA,NA,NA,4.517156,0.345623,0.067445,0.074869,0.049902,0.295203,-73.117553
37002,6.14554,0.084334,0.045352,0.143376,0.042846,-0.131007,-75.055265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37028,1.897232,0.103079,0.208303,0.127076,0.072964,0.48453,-93.185203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37051,6.301233,0.047481,0.164282,0.262704,0.044878,-0.362539,-75.104516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37275,4.607749,0.059683,0.228009,0.069754,0.058974,0.315628,-88.042677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37283,10.394902,0.137035,0.54805,0.150832,0.054752,0.870486,-34.460405,NA,NA,NA,NA,NA,NA,NA,0.86033,0.144391,0.253707,0.145368,0.058287,1.598878,-74.53568
37291,3.197512,0.049509,0.035562,0.085578,0.057153,-0.951661,-86.264403,NA,NA,NA,NA,NA,NA,NA,3.07535,0.221534,0.120746,1.247712,0.061677,0.406452,-80.789645
37374,2.187564,0.461939,0.381475,0.155872,0.056622,0.995022,-79.249163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37408,7.388719,0.072444,0.440598,0.487371,0.207043,1.071381,-74.258829,NA,NA,NA,NA,NA,NA,NA,8.947114,0.290845,0.019944,0.082258,0.165458,1.542769,-75.750177
37606,7.699737,0.414407,0.338473,0.101615,0.053483,1.982103,-45.019625,NA,NA,NA,NA,NA,NA,NA,7.670872,0.167888,0.031852,0.126148,0.06134,-0.451057,-60.546652
37697,12.715277,0.205102,0.121076,0.074979,0.058159,0.109864,-49.820221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37846,18.124714,0.326675,0.061886,0.370097,0.066743,1.516966,-58.113829,NA,NA,NA,NA,NA,NA,NA,5.816033,0.383463,0.489929,0.055942,0.042939,0.397559,-45.79821
37903,14.97391,0.323274,0.201732,0.300972,0.168429,1.231281,-64.952019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37945,6.534519,0.10641,0.089541,0.221378,0.048126,0.787701,-66.643624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38000,6.91513,0.061381,0.340417,0.051034,0.056729,-0.048096,-61.908893,NA,NA,NA,NA,NA,NA,NA,5.940832,0.697972,0.183504,0.098483,0.227288,0.336684,-82.622412
38059,1.130203,0.087013,0.136347,1.228125,0.056182,1.363401,-78.916827,NA,NA,NA,NA,NA,NA,NA,3.893122,0.034353,0.051291,0.418287,0.050137,0.695772,-87.085267
38133,16.259332,0.198443,0.101188,0.086037,0.082781,1.119347,-54.33009,NA,NA,NA,NA,NA,NA,NA,8.78336,0.206546,0.067525,0.15211,0.143059,0.505758,-71.103953
38174,11.15395,0.219915,0.554489,0.133034,0.0544,0.497017,-34.358755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38190,7.835802,0.255436,0.396161,0.157254,0.042172,0.452576,-34.0393,NA,NA,NA,NA,NA,NA,NA,5.916338,0.098215,0.16369,0.066745,0.031521,0.10976,-51.41376
38273,5.825275,0.094671,0.083877,0.280506,0.066194,0.171777,-69.299739,NA,NA,NA,NA,NA,NA,NA,1.834713,0.407307,0.069758,0.147417,0.056928,0.606936,-93.42139
38281,2.632554,0.123303,0.055379,0.107549,0.07063,0.475485,-92.121335,NA,NA,NA,NA,NA,NA,NA,1.866984,0.202154,0.224288,0.094328,0.063447,0.581393,-87.225267
38372,11.304268,0.265315,0.199935,0.105616,0.06024,0.868186,-48.908368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38406,6.23017,0.016095,0.548755,0.083328,0.041132,0.408023,-79.837776,NA,NA,NA,NA,NA,NA,NA,20.998664,0.088898,0.107221,0.074673,0.022172,-0.003862,-37.622254
38471,12.660716,0.19093,0.078438,0.373047,0.043256,0.621343,-45.893843,NA,NA,NA,NA,NA,NA,NA,9.049657,0.097625,0.16982,0.07089,0.078701,0.189036,-54.704944
38505,9.061824,0.084035,0.253877,0.266374,0.088415,2.114706,-49.005131,NA,NA,NA,NA,NA,NA,NA,7.158517,0.295304,0.681859,0.081205,0.064152,1.024917,-46.981587
38596,6.743451,0.151075,0.531771,0.057083,0.05152,0.179503,-56.825588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38620,7.332167,0.199804,0.019907,0.092117,0.089342,1.165096,-74.71646,NA,NA,NA,NA,NA,NA,NA,6.183478,0.088852,0.068299,0.636985,0.057375,-0.139591,-76.401693
38737,2.152698,0.176925,0.015778,0.176692,0.062865,0.903218,-89.092897,NA,NA,NA,NA,NA,NA,NA,12.256695,0.21514,0.202788,0.077497,0.035733,-0.127241,-36.84297
38794,5.323571,0.056588,0.027737,0.070209,0.051668,-0.522039,-90.022763,NA,NA,NA,NA,NA,NA,NA,17.048777,0.120686,0.08378,0.141441,0.030171,0.262243,-54.900378
38836,1.18423,0.10004,0.203632,0.205383,0.056309,2.057216,-61.301767,NA,NA,NA,NA,NA,NA,NA,10.243379,0.036792,0.208206,0.124959,0.06134,-0.335291,-82.407714
38851,4.924661,0.397648,0.339931,0.56672,0.066473,0.343065,-63.731621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38885,3.661239,0.259164,0.272948,0.17965,0.083011,0.914191,-75.039262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38919,3.107809,0.11624,0.034121,0.401168,0.043185,0.794933,-81.982068,NA,NA,NA,NA,NA,NA,NA,7.155467,0.218266,0.316182,0.246966,0.029023,1.037068,-49.950933
38943,16.536069,0.117252,0.503639,1.739197,0.090928,1.755188,-37.044173,NA,NA,NA,NA,NA,NA,NA,4.930353,0.17636,0.639983,0.133085,0.174735,1.983629,-70.366241
38992,5.413151,0.159733,0.117898,0.105779,0.051511,-0.021195,-80.12941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39149,13.361242,0.133619,0.118732,0.056858,0.048572,-0.312286,-54.026655,NA,NA,NA,NA,NA,NA,NA,7.946507,0.217892,0.194825,0.072116,0.025221,1.730719,-35.289329
39164,8.224424,0.062055,0.438621,0.144522,0.129126,2.316292,-54.989517,NA,NA,NA,NA,NA,NA,NA,8.342258,0.163678,0.269596,0.086047,0.023588,2.458627,-37.666776
39263,6.407374,0.07828,0.073585,0.078263,0.05253,0.71246,-64.503768,NA,NA,NA,NA,NA,NA,NA,11.351716,0.289127,0.056434,0.365951,0.041392,0.981213,-48.530524
39271,12.880984,0.225649,0.08839,0.196175,0.042743,0.952747,-38.592999,NA,NA,NA,NA,NA,NA,NA,11.313505,0.135659,0.276997,0.105205,0.067205,0.371957,-49.323723
39313,3.189129,0.203082,0.021109,0.505869,0.059053,-0.033969,-90.459141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39511,56.456433,0.220309,0.417548,0.257293,0.16971,1.308662,-58.954399,NA,NA,NA,NA,NA,NA,NA,7.495276,0.158369,0.2139,0.095361,0.035268,0.268161,-41.256861
39545,2.174877,0.052383,0.173159,0.087952,0.075877,0.211562,-96.475163,NA,NA,NA,NA,NA,NA,NA,5.051979,0.102121,0.025245,0.094047,0.042787,0.263487,-82.320966
39644,1.980243,0.083012,0.085876,1.1573,0.055742,1.306445,-76.174205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39701,6.683428,0.144341,0.051525,2.96426,0.051401,1.844487,-39.182338,NA,NA,NA,NA,NA,NA,NA,27.410022,0.070934,0.093472,2.794081,0.046892,0.226438,-28.017511
39719,9.67304,0.089669,0.064265,0.683782,0.100141,1.489082,-63.939229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39750,3.496714,0.242159,0.120519,0.233668,0.052751,0.760917,-68.633406,NA,NA,NA,NA,NA,NA,NA,3.743852,0.306831,0.044635,0.41828,0.046369,0.100181,-83.549138
39784,8.062501,0.244151,0.765862,0.128657,0.043875,0.766365,-37.462093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39818,7.629741,0.427683,0.457008,0.077599,0.206606,0.722846,-69.014724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39826,5.521824,0.451643,0.303912,0.065852,0.039619,1.099897,-57.253319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39867,10.276026,0.216299,0.184412,0.147346,0.044592,0.965008,-38.851087,NA,NA,NA,NA,NA,NA,NA,8.56092,0.257557,0.054887,0.139762,0.040375,0.256615,-52.129217
39875,2.211912,0.239773,0.457503,0.052655,0.075778,0.233652,-88.522335,NA,NA,NA,NA,NA,NA,NA,0.911957,0.077667,0.121247,0.14018,0.064458,-0.090241,-104.824245
39883,13.946397,0.188809,0.319981,0.153189,0.046759,0.884926,-37.938695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39891,7.752652,0.270753,0.251311,0.177893,0.055844,0.025935,-46.048671,NA,NA,NA,NA,NA,NA,NA,6.045833,0.184339,0.348856,0.101632,0.040935,0.632303,-48.493036
39958,1.110367,0.089884,0.12914,2.101647,0.04571,1.395056,-77.757912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39982,17.667143,0.054845,0.018139,0.205407,0.040858,0.805429,-72.420198,NA,NA,NA,NA,NA,NA,NA,1.80486,0.173484,0.152341,0.127261,0.061939,-0.506996,-93.913428
40071,9.75835,0.210738,0.189908,0.070893,0.027234,1.526192,-40.257716,NA,NA,NA,NA,NA,NA,NA,8.392922,0.191575,0.331312,0.062036,0.028176,0.650406,-30.624695
40097,14.194198,0.207339,0.166778,0.247449,0.158594,0.751388,-57.562338,NA,NA,NA,NA,NA,NA,NA,2.943419,0.040579,0.308672,0.167464,0.053069,0.959792,-81.501524
40113,2.302298,0.154184,0.434553,0.109276,0.083203,-0.047463,-83.101461,NA,NA,NA,NA,NA,NA,NA,10.498124,0.090938,0.062025,0.438459,0.141598,0.878268,-76.120445
40246,7.765771,0.182284,0.035615,0.219218,0.055355,-0.436456,-62.091018,NA,NA,NA,NA,NA,NA,NA,14.161059,0.255904,0.205994,0.495729,0.155717,0.307207,-58.31185
40287,4.252112,0.438443,0.022619,0.17996,0.054811,0.48284,-78.510712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40303,8.560049,0.105322,0.08917,0.132983,0.057539,0.480534,-62.793637,NA,NA,NA,NA,NA,NA,NA,3.84793,0.170696,0.123224,0.083612,0.056958,0.911397,-77.646744
40311,6.114696,0.125643,0.294678,0.639124,0.034033,1.233055,-48.333712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40378,8.304063,0.236508,0.049298,0.237049,0.059925,0.23645,-54.801252,NA,NA,NA,NA,NA,NA,NA,7.204545,0.338354,0.081552,2.814295,0.032579,1.319573,-28.581386
40402,3.43502,0.084291,0.019475,0.408184,0.059198,0.660036,-88.985973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40410,4.540601,0.060691,0.099085,0.221061,0.05747,-0.145116,-79.296009,NA,NA,NA,NA,NA,NA,NA,5.250465,0.297141,0.165283,0.098954,0.036213,-0.020947,-65.094812
40501,11.447689,0.215475,0.215357,0.371103,0.053432,-0.141057,-33.508128,NA,NA,NA,NA,NA,NA,NA,6.070937,0.096269,0.045731,0.092351,0.049494,0.662612,-68.748066
40527,3.784533,0.16181,0.485192,0.241445,0.058287,0.332003,-70.472954,NA,NA,NA,NA,NA,NA,NA,17.194824,0.098564,0.078125,0.451497,0.153283,1.425929,-67.146431
40543,3.851498,0.12957,0.075179,0.219781,0.094824,-0.204583,-86.209745,NA,NA,NA,NA,NA,NA,NA,7.96418,0.176435,0.074424,0.070443,0.090209,0.621235,-70.299251
40550,1.988317,0.082062,0.071594,0.170806,0.078353,0.027649,-96.943757,NA,NA,NA,NA,NA,NA,NA,1.922545,0.116897,0.0377,0.16446,0.053562,0.805167,-88.744325
40568,5.926955,0.281987,0.009437,0.10458,0.077554,1.855637,-67.974552,NA,NA,NA,NA,NA,NA,NA,6.565419,0.228955,0.116738,0.068966,0.029772,0.627589,-53.782337
40659,6.025792,0.098772,0.100086,0.386805,0.070026,0.337484,-72.023538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40717,10.956723,0.060859,0.302033,0.076974,0.06825,-0.001832,-59.712745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40758,7.176411,0.231068,0.007918,0.107282,0.179389,0.227137,-94.814217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40857,10.265763,0.303139,0.014989,0.243433,0.047022,0.433838,-62.388318,NA,NA,NA,NA,NA,NA,NA,20.154386,0.145249,0.245389,1.586813,0.069018,0.996735,-31.266202
40949,7.733041,0.06743,0.207193,0.387911,0.059558,1.915469,-58.082282,NA,NA,NA,NA,NA,NA,NA,31.963961,0.32717,0.189414,0.873101,0.291026,0.228081,-80.585057
40972,17.8273,0.361769,0.097493,0.314595,0.042457,1.541738,-41.047037,NA,NA,NA,NA,NA,NA,NA,2.616354,0.126833,0.109226,0.666844,0.03858,0.935707,-81.181666
40980,3.66744,0.051005,0.036454,0.653752,0.063128,1.148213,-78.838304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41012,8.325342,0.535519,0.136912,0.182117,0.066264,0.974955,-56.353365,NA,NA,NA,NA,NA,NA,NA,9.483438,0.16575,0.051715,1.80479,0.023177,1.629356,-31.404804
41046,5.085016,0.279807,0.386115,0.46012,0.261792,0.328965,-85.6462,NA,NA,NA,NA,NA,NA,NA,12.146101,0.116384,0.194987,0.215063,0.076801,0.37191,-58.211271
41053,3.393405,0.089845,0.040054,0.399912,0.046022,0.93629,-80.913719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41061,44.452243,0.128434,0.084136,0.838291,0.425668,0.66341,-88.870945,NA,NA,NA,NA,NA,NA,NA,2.387297,0.111613,0.33316,0.095018,0.068489,0.205182,-95.134483
41095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41103,4.669527,0.434405,0.054906,0.142466,0.046097,0.338666,-76.239498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41160,9.17189,0.03645,0.051573,1.201417,0.037161,1.52497,-60.717776,NA,NA,NA,NA,NA,NA,NA,5.39016,0.058578,0.064955,0.626245,0.032779,1.288465,-64.825823
41178,1.603475,0.2291,0.018541,0.290272,0.075183,0.595405,-96.300285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41202,1.885573,0.074185,0.362475,0.362852,0.072018,-0.192287,-94.691029,NA,NA,NA,NA,NA,NA,NA,11.658252,0.123514,0.340056,0.143659,0.054425,0.142489,-46.215616
41210,16.172636,0.044645,0.532281,0.054133,0.257443,-0.628963,-81.424674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41228,1.807599,0.274602,0.232568,0.307551,0.102518,0.872472,-90.783595,NA,NA,NA,NA,NA,NA,NA,7.833657,0.088697,0.259884,0.129769,0.071228,1.441465,-44.945856
41236,11.440116,0.152505,0.127779,0.22436,0.029945,0.560294,-41.418357,NA,NA,NA,NA,NA,NA,NA,11.809484,0.227804,0.179157,0.137132,0.103008,0.333545,-54.512611
41277,13.070821,0.364079,0.158572,0.069553,0.056578,0.745321,-49.421572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41376,14.909817,0.655244,0.047715,0.686756,0.183153,0.59403,-86.562258,NA,NA,NA,NA,NA,NA,NA,10.208577,0.212711,0.04108,0.093006,0.219016,-0.135424,-78.317126
41442,8.841948,0.248531,0.168332,0.175718,0.047378,0.89769,-43.859392,NA,NA,NA,NA,NA,NA,NA,8.461101,0.166151,0.224009,0.090886,0.029937,-0.43055,-39.21467
41517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.475954,0.111734,0.017278,0.34717,0.041698,0.362148,-88.448401
41731,11.223626,0.368158,0.138013,0.10327,0.084731,0.331269,-49.957952,NA,NA,NA,NA,NA,NA,NA,8.651039,0.358101,0.371743,0.102136,0.116218,1.46089,-48.676266
41798,0.783197,0.212375,0.058668,0.210818,0.093561,0.758466,-97.280984,NA,NA,NA,NA,NA,NA,NA,6.174011,0.118001,0.012763,0.057117,0.081089,0.517302,-85.342309
41806,2.983135,0.280312,0.034003,0.10965,0.066219,0.182834,-87.474892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41814,21.092535,0.125062,0.224514,2.040316,0.049439,0.570597,-24.388022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41822,2.822241,0.126657,0.025867,0.086884,0.065914,-0.025354,-93.667322,NA,NA,NA,NA,NA,NA,NA,23.80127,0.202318,0.06904,0.435481,0.132455,1.115322,-64.990823
41830,12.753444,0.074165,0.036268,0.249987,0.132926,0.321318,-75.656562,NA,NA,NA,NA,NA,NA,NA,13.077373,0.197113,0.163398,0.294725,0.217503,1.469633,-72.337575
41855,3.173522,0.057883,0.013743,0.763317,0.067897,0.097597,-102.709908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41897,4.497591,0.383827,0.164305,0.091419,0.054873,0.036743,-63.490158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41921,14.126495,0.197294,0.113461,0.458069,0.044135,-0.62313,-37.508588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41988,4.017135,0.082309,0.440923,0.97088,0.104635,1.343705,-64.240566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41996,2.095555,0.111067,0.041022,1.375856,0.080978,0.402142,-90.839499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42002,4.469536,0.554724,0.357188,0.11876,0.174405,0.749924,-77.885196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42051,7.086791,0.198715,0.152944,0.228929,0.03503,-0.01647,-53.404614,NA,NA,NA,NA,NA,NA,NA,17.354911,0.27371,0.059801,0.061009,0.025438,1.259654,-43.039205
42069,17.214475,0.252146,0.548006,0.056995,0.074728,1.513092,-38.836869,NA,NA,NA,NA,NA,NA,NA,12.801921,0.230739,0.213746,0.286089,0.081855,-0.735288,-43.149824
42085,7.500805,0.117802,0.206119,0.109808,0.032464,-0.073157,-40.974734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42135,2.080221,0.008246,0.062928,1.721563,0.058064,-0.62349,-91.577805,NA,NA,NA,NA,NA,NA,NA,1.717256,0.061198,0.07405,0.207895,0.060798,1.509716,-75.005887
42150,8.307794,0.117444,0.129841,0.326831,0.073582,-0.04679,-59.265703,NA,NA,NA,NA,NA,NA,NA,5.758818,0.02571,0.28043,0.104989,0.057244,-0.05069,-84.039747
42259,27.820872,0.135004,0.28908,0.662986,0.155859,0.601191,-57.022604,NA,NA,NA,NA,NA,NA,NA,0.838523,0.255784,0.136339,0.126161,0.068313,0.294289,-102.168311
42317,5.96196,0.092336,0.491072,0.051694,0.048453,-0.232328,-64.850546,NA,NA,NA,NA,NA,NA,NA,14.628646,0.106464,0.200821,0.125794,0.023421,0.425107,-33.451373
42341,2.732843,0.248573,0.014531,0.435227,0.066658,0.155421,-99.482208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42366,3.052094,0.142557,0.747129,0.195904,0.05933,1.526894,-66.083169,NA,NA,NA,NA,NA,NA,NA,1.133078,0.257466,0.077678,0.99237,0.067364,0.533968,-95.361501
42374,5.289761,0.107256,0.064642,0.202581,0.05193,-0.228139,-76.878395,NA,NA,NA,NA,NA,NA,NA,8.8997,0.054526,0.625715,0.237515,0.090706,0.716567,-60.888721
42382,59.542346,0.287706,0.352099,0.117005,0.201004,1.1551,-63.722209,NA,NA,NA,NA,NA,NA,NA,2.946796,0.14375,0.624545,0.197663,0.057709,0.22851,-78.005377
42390,4.00342,0.120092,0.067914,0.360507,0.051212,0.046602,-77.240963,NA,NA,NA,NA,NA,NA,NA,10.806058,0.263734,0.447807,0.150208,0.039978,1.410354,-35.293667
42408,8.158709,0.206529,0.10916,0.0692,0.04636,0.433885,-52.917301,NA,NA,NA,NA,NA,NA,NA,4.18925,0.170927,0.101498,0.222568,0.059638,1.640131,-70.144756
42416,8.484896,0.072658,0.043255,0.882736,0.178425,0.834534,-75.953098,NA,NA,NA,NA,NA,NA,NA,13.241583,0.2131,0.343769,0.101314,0.055487,0.975272,-32.851219
42440,27.294232,0.267983,0.442815,0.159281,0.271226,1.747884,-73.573977,NA,NA,NA,NA,NA,NA,NA,2.681277,0.231827,0.034718,0.174499,0.06496,1.232138,-82.548842
42499,7.806718,0.115176,0.058673,0.173975,0.061864,0.271745,-68.669061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42507,6.330467,0.128063,0.245093,0.076105,0.03804,1.0973,-59.919754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42564,8.219508,0.11382,0.022141,0.129991,0.057137,0.864631,-73.876821,NA,NA,NA,NA,NA,NA,NA,7.951457,0.145201,0.111328,0.096883,0.089343,0.893408,-59.752849
42655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42689,10.751937,0.108499,0.367776,0.441963,0.046984,0.057543,-41.240072,NA,NA,NA,NA,NA,NA,NA,4.749014,0.028273,0.354212,0.083329,0.041041,0.148595,-77.787857
42705,12.806919,0.02918,0.255248,1.20665,0.039992,0.865526,-32.916515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42747,18.337395,0.121621,0.148699,0.563154,0.053123,0.222968,-37.016379,NA,NA,NA,NA,NA,NA,NA,9.825458,0.23258,0.224391,0.355341,0.03633,-0.40238,-39.082525
42762,8.035618,0.132297,0.257505,0.087654,0.039775,0.500424,-39.904317,NA,NA,NA,NA,NA,NA,NA,5.661793,0.204756,0.118051,0.063762,0.046937,0.329978,-65.244307
42929,6.873841,0.2303,0.125583,0.266949,0.047467,0.836023,-53.557511,NA,NA,NA,NA,NA,NA,NA,18.632258,0.101165,0.076469,0.07824,0.048999,0.627852,-46.207048
42978,2.754266,0.243421,0.315991,0.086639,0.129111,0.868087,-87.942892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42986,4.825523,0.133834,0.090482,0.164904,0.159091,1.269492,-80.833202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42994,3.114656,0.143324,0.067048,0.451217,0.10938,0.145851,-89.192753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43042,0.906601,0.08756,0.057516,0.126243,0.086126,0.247335,-104.67142,NA,NA,NA,NA,NA,NA,NA,1.199654,0.127207,0.095541,0.31839,0.065172,0.219606,-102.970423
43109,12.712655,0.437501,0.117217,0.089167,0.032916,1.914489,-39.459474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43224,2.995138,0.10094,0.107496,0.081846,0.083294,0.691238,-88.57288,NA,NA,NA,NA,NA,NA,NA,6.311528,0.196708,0.151424,0.448472,0.035869,0.443859,-63.700177
43232,7.987375,0.085061,0.226708,0.119595,0.032573,0.513406,-52.148659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43240,2.473717,0.344182,0.536196,0.205698,0.065807,0.399547,-71.809062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43257,3.847863,0.072281,0.142201,0.351403,0.065341,-0.378803,-74.261237,NA,NA,NA,NA,NA,NA,NA,1.475968,0.04668,0.039525,1.075678,0.06548,0.552847,-100.796205
43281,13.68337,0.075731,0.04914,0.370175,0.071138,1.008915,-59.990736,NA,NA,NA,NA,NA,NA,NA,9.017281,0.402045,0.172926,0.087066,0.054635,0.730416,-43.895607
43422,1.534111,0.116864,0.060355,0.403634,0.103459,0.443956,-96.793532,NA,NA,NA,NA,NA,NA,NA,5.907463,0.159187,0.297724,0.117982,0.024683,2.194349,-39.191634
43513,1.879546,0.150176,0.074914,0.30986,0.140975,1.412416,-81.622491,NA,NA,NA,NA,NA,NA,NA,5.165266,0.268412,0.522837,0.052197,0.100185,1.216175,-66.937427
43539,22.445193,0.023482,0.048479,0.110138,0.052883,0.858908,-82.694097,NA,NA,NA,NA,NA,NA,NA,2.670523,0.055468,0.27296,0.0564,0.049715,-0.499612,-85.631529
43570,9.513244,0.138064,0.235707,0.261624,0.055895,1.889333,-42.608776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43661,13.050522,0.058506,0.065058,0.427485,0.033444,0.913893,-46.1133,NA,NA,NA,NA,NA,NA,NA,2.489416,0.762496,0.370986,0.059905,0.057727,-0.033287,-87.155155
43687,2.945966,0.102411,0.037677,0.409698,0.055489,0.863496,-88.056789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43695,18.467332,0.098792,0.1785,0.225704,0.064624,0.766168,-51.423716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43760,6.468855,0.28919,0.170789,0.084165,0.062254,0.227896,-61.204533,NA,NA,NA,NA,NA,NA,NA,8.74752,0.088924,0.063145,0.043928,0.052296,-0.086091,-68.291529
43810,15.203698,0.182222,0.049722,0.589234,0.032877,-0.158701,-49.50031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43828,9.086153,0.081555,0.43454,0.195193,0.040179,1.296602,-34.848099,NA,NA,NA,NA,NA,NA,NA,6.969662,0.163579,0.334205,0.159382,0.038891,0.143359,-43.145756
43844,11.893791,0.074523,0.401025,0.069639,0.096184,1.074407,-55.32542,NA,NA,NA,NA,NA,NA,NA,14.844238,0.147608,0.414541,0.09476,0.028559,0.662883,-20.443856
43901,13.082518,0.073005,0.145043,0.418564,0.101646,0.93245,-60.642567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
